"datetime","nee","temp","vpd","sw"
2019-03-15,0.395159450194634,2.73757708333333,0.35041662296867,261.579583333333
2019-03-16,0.560275262599543,6.41606458333333,0.611861983127778,260.959375
2019-03-17,0.449447365479594,5.66082916666667,0.482091400389926,259.934166666667
2019-03-18,3.49151394915624,5.85603333333333,0.470041139217847,231.315208333333
2019-03-20,1.6017576352295,7.20151041666667,0.349838716179863,253.167083333333
2019-03-21,0.676353102685253,7.70578958333333,0.527786730455943,273.636666666667
2019-03-22,0.954796756772297,11.6801625,0.881164946839399,236.197708333333
2019-03-23,0.770022260533181,12.14821875,0.627249514624423,150.952291666667
2019-03-24,0.982005216804156,10.1781479166667,0.210455945682798,92.140625
2019-03-25,0.826020384513298,9.32834375,0.288980724804017,168.269583333333
2019-03-26,0.802146285227193,10.4218104166667,0.503757436884593,217.451875
2019-03-27,1.26252076432669,14.60919375,0.769268644452743,184.154166666667
2019-03-28,1.18207960531741,13.7750479166667,0.412815633180225,21.09
2019-03-31,0.112776122277733,1.64388541666667,0.353269378005082,294.774583333333
2019-04-01,0.578033010800005,6.19002083333333,0.544459530284735,268.863541666667
2019-04-02,0.567755831802853,7.5437625,0.486144981088658,176.766666666667
2019-04-15,1.16731642044568,15.5911479166667,1.12720345579869,299.307083333333
2019-04-16,1.28185928793693,20.3537229166667,1.25444228914468,300.078541666667
2019-04-17,1.37820360708908,20.5230854166667,0.871529219370828,149.200625
2019-04-18,0.132953475615078,12.9079520833333,0.68973177110218,266.442916666667
2019-04-19,-0.459164277423597,10.8070104166667,0.699367121217655,320.224791666667
2019-04-20,-0.242343762751458,16.8488458333333,1.42909674878201,326.710833333333
2019-04-21,0.243462523477991,21.5896645833333,1.49934134958377,287.039791666667
2019-04-22,0.406041451556381,18.4496625,0.846995587031228,195.81
2019-04-27,-0.530523011110913,16.3778375,0.983271566852151,325.495625
2019-04-28,-0.769811534682797,8.09204166666667,0.413155384538522,260.296041666667
2019-04-29,-0.512889618749859,11.8014428571429,0.263457357013928,141.551666666667
2019-05-03,-1.60514650468481,12.4934979166667,0.292143303345986,133.918541666667
2019-05-04,-3.00142637644417,13.26201875,0.355293614668023,257.01625
2019-05-05,-1.65344661265184,17.7909354166667,0.731251592514226,313.986458333333
2019-05-08,-4.18976966684628,15.8458895833333,0.236074057163932,188.3
2019-05-09,-0.31182442787068,7.99653541666667,0.240348523630267,89.359375
2019-05-10,-3.31440213246774,10.4346808510638,0.468711882621403,221.32170212766
2019-05-11,-1.69273173094698,11.934425,0.43234126014803,182.39
2019-05-12,-2.47029583343281,12.25826875,0.387885388170614,241.106875
2019-05-13,-2.4488395188281,15.1963416666667,0.74806153091461,357.262291666667
2019-05-14,-2.47858968319814,20.0553791666667,1.07031771454547,345.209791666667
2019-05-15,-2.11365043473961,23.1675833333333,0.94809507172316,223.334375
2019-05-16,-1.69404353585305,25.2556770833333,1.38961988852129,350.98375
2019-05-17,-1.46155985458459,24.578725,1.19699163395846,302.436041666667
2019-05-18,2.50971357763094,19.34896875,0.427411126528419,73.01125
2019-05-19,-4.38161926035293,14.3913270833333,0.428454537998001,323.352916666667
2019-05-20,-0.589636967506497,10.3131541666667,0.28477676969936,49.4977083333333
2019-05-21,-1.69577873454805,10.7160666666667,0.113301202156011,101.349791666667
2019-05-22,-3.55103075992758,13.8825041666667,0.607955119877269,364.62625
2019-05-24,-6.49816723931705,21.3337395833333,0.406463451365294,169.628333333333
2019-05-25,-2.19754798957076,20.48798125,0.344291691747969,148.097083333333
2019-05-26,-6.57570167833129,20.2713104166667,0.43756321511476,287.063333333333
2019-05-27,-6.39660668479728,21.841725,0.545168506916338,238.857916666667
2019-05-28,-0.689788525040711,22.4769770833333,0.399803283878692,106.335625
2019-05-29,-10.1266342293909,17.8966604166667,0.458071250357674,243.54875
2019-05-30,-7.21085625712294,17.01888125,0.707612027424261,335.06875
2019-05-31,-9.12113420345094,20.83285625,1.05691709270847,273.10125
2019-06-01,-6.75162780271267,23.28008125,1.17511492705367,356.007708333333
2019-06-02,-5.47435632526099,21.050525,1.05351505951493,341.270833333333
2019-06-03,-6.19388012088448,22.1961770833333,0.974238182181349,308.258541666667
2019-06-04,-5.43072767734732,24.1494425531915,0.894724198156293,311.412978723404
2019-06-05,-6.47595612513782,25.15323125,1.13966410074873,289.993958333333
2019-06-06,-5.17213677701332,23.8086145833333,0.931562214276903,288.009375
2019-06-07,-7.48759914428053,24.05625625,0.96281383567685,350.421041666667
2019-06-08,-5.42829305491117,24.7199229166667,1.24678276536598,351.203541666667
2019-06-09,-3.42324480521819,20.7371458333333,0.814140143199631,205.354375
2019-06-10,-7.46042794488493,17.44641875,1.02773863350391,376.67
2019-06-11,-7.43678009711352,20.09690625,1.29182591987999,283.992708333333
2019-06-12,-4.44350918636044,17.5736854166667,0.639276114771146,331.885833333333
2019-06-13,-9.23981749553738,18.6714083333333,1.24596478859891,362.7675
2019-06-14,-3.94454060264952,21.00994375,1.0166262711377,293.5425
2019-06-15,-4.49267390137079,24.2375666666667,1.00322142097629,301.260833333333
2019-06-16,-8.82793066485888,24.0455395833333,1.15032466706591,313.245
2019-06-17,-8.81684929741721,23.18258125,0.993785060511597,327.760416666667
2019-06-19,-5.12091273675576,19.50436875,0.383268140056848,193.959583333333
2019-06-23,-16.6128139849719,19.73423125,0.411463757602722,252.478125
2019-06-24,-8.51186492563467,19.34350625,0.779564759292274,375.093333333333
2019-06-25,-5.53382705760984,23.8646208333333,1.20586627062195,360.217708333333
2019-06-26,-5.82588937115248,23.5288145833333,0.945368048701135,337.483125
2019-06-27,-4.09404407127096,27.0079479166667,0.987376099512345,318.18
2019-06-28,-3.68669660923315,28.342675,1.27732646001207,355.638541666667
2019-06-29,-1.50491527930712,29.1434541666667,1.32665799033959,358.37
2019-06-30,-3.39262530258459,27.55445,1.08452155157097,364.28125
2019-07-01,-3.96829014911981,26.03423125,1.04239294052682,341.885
2019-07-25,-3.17620204281439,23.5123520833333,1.34858829427146,302.655833333333
2019-07-26,-2.85235265327144,25.23995625,1.61722099294151,342.700625
2019-07-27,-3.09217555099543,25.8464666666667,1.67362460007952,338.751458333333
2019-07-28,-2.56361619239639,26.8771979166667,1.63261130813436,302.265833333333
2019-07-29,-2.130990539576,26.5384708333333,1.54426355430332,349.458333333333
2019-07-30,-4.15532677532835,25.2058416666667,1.48259963688201,314.789375
2019-07-31,-0.642593454125148,25.4954229166667,1.36582519828554,313.930625
2019-08-01,-0.652379975159523,24.80470625,1.08221461969118,268.182291666667
2019-08-02,1.76408195144564,22.7917145833333,0.228547925794773,68.78
2019-08-03,0.167896490149173,23.2804354166667,0.350809254302246,170.597291666667
2019-08-04,-3.85167462261273,25.0562583333333,1.0464826598476,327.267291666667
2019-08-05,0.286110759410937,25.7099458333333,1.00938001959703,182.278125
2019-08-06,-2.0268323520571,26.6124270833333,1.01493205043129,316.695625
2019-08-07,-0.823606596005911,24.1921166666667,0.612050141354458,153.103125
2019-08-08,-2.67101235484761,23.4182083333333,0.598771536156198,227.876875
2019-08-09,-2.85802379382546,24.5459065217391,0.840996052394426,296.948333333333
2019-08-11,-5.18057732851744,26.1350666666667,0.633755705929935,268.810416666667
2019-08-12,-3.08136872521824,26.1254208333333,0.766643105159923,266.073125
2019-08-13,-2.50579546241892,26.5861166666667,0.863895517446552,306.78625
2019-09-13,-2.16047412090493,20.7797020833333,1.14782966862015,281.114375
2019-09-14,0.583676712324529,22.6264770833333,0.933113005638816,262.951458333333
2019-09-15,1.54636298216269,27.5241791666667,1.56885820246839,261.443541666667
2019-09-16,1.1438479587717,27.0317583333333,1.36158020319314,235.132291666667
2019-09-17,1.61640804836004,26.5990229166667,1.25085486202372,241.463541666667
2019-09-18,1.50168560780877,26.6043375,1.28444275128898,260.647708333333
2019-09-19,1.45924100461215,26.2864770833333,1.13368285876475,217.969166666667
2019-09-20,1.8768999281402,23.4760916666667,0.545321688539559,108.157083333333
2019-09-21,0.957263336857196,23.8375979166667,0.5716773749485,152.581875
2019-09-22,0.252472467226698,21.1134729166667,0.420479530383073,151.650416666667
2019-09-23,-0.181520990726092,20.4797416666667,0.883600053660321,263.179375
2019-09-24,1.02878723653958,22.26155,0.706211808206586,195.319583333333
2019-09-25,1.15371351029444,23.3263104166667,0.917577325354917,231.175
2019-09-26,0.562637272263305,18.9697479166667,1.06798297907557,192.646458333333
2019-09-27,0.928749823025627,24.44874375,1.03689652557449,243.053541666667
2019-09-28,2.7655689422809,16.4977,0.252623183856938,39.0666666666667
2019-09-29,-0.584526010541639,22.5277708333333,0.546236909810374,217.6675
2019-09-30,1.91127374136044,26.0408458333333,0.919321814922952,181.600625
2019-10-01,1.45934837659309,26.3520833333333,0.991525461411497,186.720416666667
2019-10-04,1.00598574088733,10.8698708333333,0.143444096590075,36.0052083333333
2019-10-05,-0.534224494387486,17.3129333333333,0.559891401518016,179.307083333333
2019-10-06,-1.76354764725701,14.9604333333333,0.662293159321515,137.633125
2019-10-07,-1.92867695085969,14.18178125,0.779218384115986,235.248125
2019-10-08,0.365040935962878,15.2156895833333,0.837610037938538,231.440208333333
2019-10-09,0.733411036929986,15.45909375,0.479677559192543,133.457916666667
2019-10-10,0.849992732011915,14.7863333333333,0.2972638821774,66.8
2019-10-11,1.09925553818346,3.66441041666667,0.353828056126887,223.2275
2019-10-12,0.612576553662541,7.28446875,0.677873496823339,228.279166666667
2019-10-13,0.0809596881883437,11.6046020833333,0.863680304863062,224.842083333333
2019-10-15,0.568596250867645,14.96100625,0.63291337695347,209.4725
2019-10-16,0.657183851361742,8.10010416666667,0.503041571374642,207.710833333333
2019-10-17,1.18403742035734,13.2201229166667,0.848766814035219,212.612083333333
2019-10-18,1.40158563841872,16.45134375,0.92475675964846,208.830208333333
2019-10-19,1.4963634247952,14.8384458333333,0.674324969467327,206.47125
2019-10-20,1.13354316829839,14.5981958333333,0.58486253438461,99.3127083333333
2019-10-21,1.04984725481594,10.51700625,0.446985096858793,78.7395833333333
2019-10-22,0.705037554900462,9.42237291666667,0.683315430240021,200.4675
2019-10-23,0.873735576846371,13.02865,0.866979875458698,148.641458333333
2019-10-24,0.560771664532519,7.28573958333333,0.41510921506239,154.231458333333
2019-10-25,0.501373804481131,5.60011875,0.384429584854575,197.441041666667
2019-10-26,0.276829953874037,8.68455625,0.578131228258217,196.163333333333
2019-10-27,0.786524234484635,7.61431458333333,0.374309364019393,92.1395833333333
2019-10-28,0.814888746948578,2.27545833333333,0.273383399475199,42.5983333333333
2019-10-29,0.950910665290269,-0.973322916666667,0.103348300286909,70.0985416666667
2019-10-30,0.672358956134958,-0.302372916666667,0.151031763217405,37.2952083333333
2019-10-31,0.69432505496315,-2.41471875,0.170527985686994,191.58
2019-11-01,0.856592834539332,4.27201875,0.469967106511425,163.658541666667
2019-11-02,0.56793164686923,4.46935208333333,0.383809727295611,182.6475
2019-11-04,0.868318704076591,9.1051052631579,0.474683725383635,61.8876315789474
2019-11-10,0.869439530730922,12.1075166666667,0.690441571859901,159.535416666667
2019-11-11,0.742253828145719,-3.07754583333333,0.160911293732292,78.5160416666667
2019-11-12,0.521907022256307,-8.45218125,0.135671796840986,168.2875
2019-11-13,0.707819194824504,-0.699791666666667,0.347174623898578,77.4352083333333
2019-11-14,0.500170213642203,4.01073958333333,0.371553044134124,157.638125
2019-11-15,0.612795791982366,6.6235625,0.54744704585717,157.365
2019-11-16,0.838873504141167,8.60260416666667,0.641446007636116,140.086875
2019-11-17,0.768685087288163,9.56862291666667,0.602410523216129,153.187083333333
2019-11-18,0.764250319456097,10.5400208333333,0.736087863641282,97.5054166666667
2019-11-19,0.599997825801739,11.245575,0.779099117806011,143.326666666667
2019-11-20,1.05274064085309,13.37020625,0.638865342574188,59.345
2019-11-21,1.49829106920093,7.92879791666667,0.166001267690752,31.1804166666667
2019-11-25,0.619153655106004,9.25722916666667,0.574959370513788,135.478125
2019-11-27,0.672754133580597,0.8463625,0.198422181482008,141.306666666667
2019-11-28,0.342579133485234,-1.0388,0.0763491884006943,20.0127083333333
2019-11-30,1.00556504629696,7.22136666666667,0.28242068147944,138.020416666667
2019-12-01,0.747522967482947,0.6313,0.237171402527346,56.540487804878
2019-12-02,0.500869442099494,-0.609329166666667,0.282863873369877,134.146666666667
2019-12-03,0.940914792987623,4.90297391304348,0.531007090478833,114.518043478261
2019-12-06,0.440573364580983,3.59310625,0.316848252093302,130.325
2019-12-07,0.611522046521667,3.135675,0.39828932132899,132.179375
2019-12-08,0.574045773041337,7.19884375,0.376154297246088,55.803125
2019-12-09,0.576681282100294,1.43434583333333,0.149680027594634,123.193958333333
2019-12-10,0.368908445459879,-4.49682916666667,0.173547533880302,107.088541666667
2019-12-11,0.390125959621223,1.27939166666667,0.376690202415765,126.369375
2019-12-12,0.653982843466175,6.873225,0.444313101419401,88.4575
2019-12-13,0.790069889360998,5.57928125,0.314387044426071,103.798541666667
2019-12-14,0.43995000508397,0.601133333333333,0.183669268155335,68.679375
2019-12-15,0.375038815941875,-5.418575,0.0588307204698005,24.431875
2019-12-16,0.441713676278866,-5.62086666666667,0.0321978041943981,64.8829166666667
2019-12-17,0.449894232483009,-7.29317708333333,0.0324698357655236,126.755833333333
2019-12-18,0.547288024407705,-2.32142708333333,0.141223712948952,131.342083333333
2019-12-19,0.676669445172948,4.7655875,0.464258193616487,127.000625
2019-12-20,0.492384920990999,5.7027125,0.499200944703604,110.146041666667
2019-12-21,0.370787390917562,2.50888125,0.217686604812784,130.493958333333
2019-12-23,0.600226753947296,7.03123333333333,0.418401178323088,110.866041666667
2019-12-24,0.695047332628419,10.5573666666667,0.658599723160386,85.2427083333333
2019-12-25,1.11530159682184,12.9532568181818,0.843197433757744,123.956818181818
2019-12-26,0.387855251880753,2.795325,0.225018936129051,29.8989583333333
2019-12-27,0.070580359385425,-0.870404166666667,0.0834322022596685,62.1397916666667
2019-12-28,0.507410606085697,8.78277291666667,0.115299273695681,7.900625
2019-12-30,0.599466030198065,-0.0528625,0.19681349529122,45.1702083333333
2019-12-31,0.419921701331382,0.132225,0.26527336029629,131.8375
2020-01-01,0.856962777382609,3.92961458333333,0.378039704548366,131.376041666667
2020-01-02,0.46875523949121,6.50036041666667,0.312864828199922,87.6422916666667
2020-01-03,0.371680037413713,2.77686875,0.221668772535909,132.143125
2020-01-04,0.269458695869472,0.650310416666667,0.335468657139124,133.202083333333
2020-01-05,0.819425858808427,5.83425833333333,0.497675103770285,137.725625
2020-01-06,0.33045525645038,3.08696875,0.355749799875306,95.7458333333333
2020-01-07,0.296244377148174,3.32771875,0.41169117317148,134.02
2020-01-08,0.418785129849268,5.01933333333333,0.491955627937879,124.128958333333
2020-01-09,1.62172155866678,10.4055625,0.676896031263306,111.145625
2020-01-16,0.100970370309574,-9.4723125,0.082379739709132,93.884375
2020-02-18,0.325639756554328,1.43149166666667,0.300852235408076,186.507291666667
2020-02-19,0.378619339696208,1.52444166666667,0.298844255346519,94.5470833333333
2020-02-20,0.273303676087061,-5.1148125,0.154133137388918,213.225208333333
2020-02-21,0.338220913535189,-2.22101666666667,0.243508297233135,214.71125
2020-02-22,0.393598035045927,4.63448541666667,0.439889934749849,147.696875
2020-02-23,0.451371368907664,9.43523125,0.444670618211367,85.1166666666667
2020-02-25,0.362588381354942,2.44975,0.251195012918531,61.7725
2020-02-27,0.435939079283832,0.88700625,0.290784150477998,136.683958333333
2020-02-28,0.475439996472004,3.46547872340426,0.338321022678007,208.727872340426
2020-02-29,0.452657489048396,9.58911875,0.790320349949002,220.825416666667
2020-03-01,0.581858335487253,13.44466875,0.990773251015391,174.4425
2020-03-02,0.564253157221297,5.63202083333333,0.462488381085048,193.439791666667
2020-03-03,0.617355860616085,7.58621666666667,0.630644550508897,235.459583333333
2020-03-04,0.632917005670049,9.87115208333333,0.791949295659325,197.138958333333
2020-03-05,0.605916109172521,9.17908958333333,0.79137797875326,246.266458333333
2020-03-07,0.584183581767731,11.2752520833333,1.06408314190026,222.389791666667
2020-03-08,0.565940923009742,13.3282729166667,0.919172029353829,207.702291666667
2020-03-10,0.649568411783428,2.56301666666667,0.114506174263548,120.20125
2020-03-11,0.748379646785002,8.90334782608696,0.346424895239738,214.609347826087
2020-03-12,0.988176554265014,13.32826875,0.568043361834017,179.09125
2020-03-13,0.571101259569765,5.17820416666667,0.375827371322311,60.893125
2020-03-15,0.361887972605869,1.05005833333333,0.0803469313948965,44.9264583333333
2020-03-21,0.604126090399081,-0.39645,0.31963549935084,239.501041666667
2020-03-24,0.647125891019422,9.18088958333333,0.169056935736566,109.045416666667
2020-03-26,0.86419890709446,13.12279375,0.361704874564405,44.3029166666667
2020-03-29,1.06671823926895,10.4936104166667,0.721795714475339,293.183333333333
2020-03-30,0.947152078427799,15.5073833333333,1.2619837274474,209.803541666667
2020-03-31,1.15981435914245,12.6673041666667,0.627170304169366,258.517916666667
2020-04-01,1.39183457330595,15.2693145833333,0.909509882001709,271.313125
2020-04-02,1.1797186934993,15.23685625,0.717030472517722,72.6077083333333
2020-04-04,0.505232122300128,0.675704166666667,0.201205211728887,221.040208333333
2020-04-05,1.02759618814348,6.38686875,0.300336540520057,173.029166666667
2020-04-06,0.898094541371936,15.5293791666667,0.501772643174038,173.147291666667
2020-04-07,1.65271992582345,20.44369375,1.06660801324211,291.73
2020-04-08,2.36940925848648,22.5002291666667,1.96998716686959,304.420625
2020-04-09,1.03598542655262,10.7979979166667,0.855736654853438,278.473333333333
2020-04-12,1.36884675626679,11.0252833333333,0.375549841386721,36.2745833333333
2020-04-13,0.927699225272415,0.313377083333333,0.331456034062009,291.424375
2020-04-14,1.06567144303138,3.70128541666667,0.592299544201527,292.670208333333
2020-04-15,0.983140680127721,6.16272291666667,0.627405374334106,288.40125
2020-04-16,0.235544215768734,5.9589,0.396031174289916,58.3472916666667
2020-05-05,-2.32325442267046,14.3320145833333,0.762892574293485,354.255833333333
2020-05-06,-4.32584574014976,13.5746270833333,0.803925800703734,319.838333333333
2020-05-07,-0.770136819716513,11.6369958333333,0.470166716781067,78.9266666666667
2020-05-08,-3.00881906381765,10.0973645833333,0.4464286005839,361.269375
2020-06-03,-5.20116498354865,25.7961166666667,1.03755565150379,292.40125
2020-06-04,-14.2593171265057,26.3109275,1.04013499846005,NA
2020-06-05,-4.7396663762551,26.7763125,1.20335808989047,344.677916666667
2020-06-06,-7.40368865975305,28.09788125,1.28721591248985,332.164583333333
2020-06-07,-7.59219359932169,27.7565229166667,1.28451909444226,369.667083333333
2020-06-08,-7.05776695967655,26.4689958333333,1.21921990330939,323.592291666667
2020-06-09,-3.74570080705991,25.6446041666667,1.02018229917664,310.757083333333
2020-06-10,-10.3405259046515,18.151725,0.796826988766809,350.182083333333
2020-06-11,-7.60123019425639,22.2308104166667,1.46964812061344,370.754375
2020-06-12,-5.00153857302934,25.5804979166667,1.72573782423243,364.057708333333
2020-06-13,-5.14703194488048,26.1919895833333,1.66412635381183,364.004791666667
2020-06-14,-4.90845820268467,26.49905625,1.76140163439141,351.162291666667
2020-06-19,1.27484600559999,21.8543020833333,0.507899033093927,90.224375
2020-06-20,-9.08007619579218,21.7595333333333,0.604946584905303,318.780833333333
2020-06-21,4.17296311997957,23.2984895833333,0.549462118487897,102.143125
2020-06-22,-4.35866539295808,23.1732479166667,0.930639620404449,320.381458333333
2020-06-23,2.41703974004492,20.3295191489362,0.709649436482695,345.640625
2020-06-25,-6.64435030640675,25.4135395833333,1.45623517746423,346.206875
2020-06-26,-3.08892623523991,27.1663354166667,1.39507214570359,220.482708333333
2020-06-27,-8.60210208685867,24.7335958333333,0.84772432304659,292.782291666667
2020-06-28,-7.2542822196399,26.55201875,0.804347325241674,270.745208333333
2020-06-29,-6.0825317013191,27.0116416666667,0.912631010982919,306.511875
2020-06-30,-5.39860318257307,27.44408125,0.890056936629932,326.785625
2020-07-01,-3.54041048742165,26.3169333333333,0.746400929715138,296.311458333333
2020-07-02,-3.7162342439234,25.35021875,0.577001628357759,289.357708333333
2020-07-03,-6.36311389098714,24.294125,0.672828983130765,234.051666666667
2020-07-04,-6.69994715858433,25.3337458333333,0.636368955729517,296.665625
2020-07-06,-5.58215892700486,26.2781520833333,0.975898422453729,231.762291666667
2020-07-07,-10.0606882632442,27.6322583333333,1.27826450229426,331.748541666667
2020-07-08,-4.96819669580585,28.09190625,1.4546890005514,347.0525
2020-07-09,-7.68132189916848,24.7624291666667,1.00094568942968,296.905
2020-07-10,-5.63374108341405,25.9360708333333,1.1670684644705,336.974583333333
2020-07-11,-5.58133628405072,26.6278479166667,0.95150070470782,250.468333333333
2020-07-12,-6.95484901453568,24.8198,0.992966028450953,336.561041666667
2020-07-13,-6.68314655973362,25.5240979166667,1.30264901940951,350.871875
2020-07-14,-2.29961269695985,25.9580125,0.902604294320171,266.093125
2020-07-16,-3.54434429013876,24.6256916666667,0.721700149456452,276.670208333333
2020-07-17,-5.8244035326878,27.3041895833333,0.967186706192181,276.594166666667
2020-07-18,-3.00030724770558,29.4068,1.37630775737943,300.045833333333
2020-07-19,-3.69475349375236,27.0284583333333,1.01670991502176,288.259791666667
2020-07-20,-3.50301442826851,23.7534729166667,0.540514787610179,185.365625
2020-07-21,-4.21198060406399,22.9790395833333,0.439090312016611,199.782916666667
2020-07-22,-4.3299489662412,26.0488854166667,0.967691972716647,298.983541666667
2020-07-23,-4.47945000899943,27.1874479166667,1.0667345181774,311.811875
2020-07-24,-3.61255161512291,27.7451895833333,0.994281788842493,309.269791666667
2020-07-25,-1.83142758740709,27.8693854166667,1.09065509428747,315.682916666667
2020-07-26,-1.29672682204357,28.0049541666667,1.15588622068244,309.526458333333
2020-07-29,-0.0876129016466016,24.3015708333333,0.280251128807053,147.00625
2020-07-30,-0.186724818172695,22.4762645833333,0.129698091167002,102.407291666667
2020-08-03,-4.07159649038641,20.28243125,0.720260322609391,305.293333333333
2020-08-04,-3.57634631422724,18.9742,0.837355787856875,268.03125
2020-08-05,-3.780192596892,20.2079229166667,0.908818182322906,307.85
2020-08-06,-1.72642782851999,22.7981958333333,0.681934760243176,218.625
2020-08-07,-2.14295644175448,24.70660625,0.601669954059767,263.484375
2020-08-08,-4.35302943106661,27.4025,1.03985184538623,315.151666666667
2020-08-09,-1.56473983515587,27.1445083333333,1.11083484341146,217.761458333333
2020-08-10,1.72479160422815,26.8364229166667,1.02266909624757,205.673958333333
2020-08-11,-3.57257110787137,25.7797625,0.795131848614538,268.085625
2020-08-14,-3.73043978500099,26.12746875,0.9075454030931,290.029791666667
2020-08-15,-4.3981350358237,26.5484104166667,1.11420612148418,304.322291666667
2020-08-17,-2.89212553478494,22.4188916666667,0.869251404392423,317.214375
2020-08-18,-7.82179089689095,22.95034375,0.937548361286419,238.192291666667
2020-08-19,-2.25734402674458,22.0781645833333,1.01480412510077,310.597291666667
2020-08-20,-3.57085283292915,23.1459208333333,1.19813733458074,306.541666666667
2020-08-21,-2.98042809957187,24.4547541666667,1.27620754340309,295.190208333333
2020-08-22,-2.54375929837614,25.254125,1.34150704880129,289.348333333333
2020-08-23,-1.67718283896248,26.7001395833333,1.71463898238884,289.92125
2020-08-24,-1.1525841647568,27.3477020833333,1.82142300800575,296.799791666667
2020-08-25,-1.18071545087853,27.3848020833333,1.75834065647686,288.6075
2020-08-26,-0.97369431116042,27.5235270833333,1.80063241478315,296.188958333333
2020-08-27,-1.47967103997576,26.1205708333333,1.31173654555047,291.398125
2020-08-28,-2.0920285646548,27.6333479166667,1.51343654538785,279.454375
2020-08-29,-0.206877429719993,23.3469104166667,0.906508436304302,186.190833333333
2020-08-30,0.0772108322165184,21.9411145833333,0.818491940075999,261.301875
2020-08-31,0.477361953552362,22.0746333333333,0.574492668454688,188.480833333333
2020-09-01,-0.170477264171191,21.0864625,0.465892375129028,143.911875
2020-09-02,-1.96299997581796,23.9275479166667,0.875516253990868,228.8275
2020-09-03,0.994121157963241,23.1988541666667,0.980215670105003,278.203958333333
2020-09-04,-3.48992487991545,21.289575,1.45938525105803,279.877916666667
2020-09-05,-1.60537279603487,25.8379666666667,1.30025864205859,266.50625
2020-09-06,0.0769438027678871,28.00511875,1.68642434837638,258.623125
2020-09-07,-0.8490868000834,26.5166354166667,1.49495776812863,244.216041666667
2020-09-08,2.72759531138234,14.1534958333333,0.366352902711421,31.465625
2020-09-12,-1.66523690459809,16.53994375,0.398795995620345,249.044791666667
2020-09-13,-3.66713255429549,20.0297833333333,0.899581522495804,267.275416666667
2020-09-14,-0.89057182990086,20.1070479166667,0.817371285928567,255.505
2020-09-15,-2.95200278612457,20.3465020833333,0.700107435129268,224.092083333333
2020-09-16,-0.62306074796628,21.7605854166667,0.945632114944174,225.808333333333
2020-09-17,-0.904935947837035,18.5906875,0.718479253207306,206.098958333333
2020-09-18,-1.15887666608342,16.2982354166667,0.615446887820806,219.002291666667
2020-09-19,-1.42342833999624,17.2948479166667,0.661424635617227,200.665416666667
